LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
33.967152,-118.309021,3816909845339670804010985629_381690986533967290123128263,2018,0,0,1,1,0,0,0
34.05355072,-117.80166626,3821981435340534666807597423_3821983125340535896805911909,2018,0,0,1,1,0,0,0
34.05355072,-117.80166626,3821983125340535896805911909_3821981435340534666807597423,2018,0,0,1,1,0,0,0
34.143127441,-118.400253296,3815994965341431104075271537_3815997895341431374818923874,2018,1,0,0,1,0,0,0
33.882106781,-118.015846252,3819841685338825266307532941_3819841745338821026788356897,2018,1,0,0,1,0,0,0
34.062721252,-118.077209473,3819227755340626771880956834_3819227705340629327402080855,2018,1,0,0,1,0,0,0
34.036426544,-118.148109436,3818519195340363814075136507_3818518385340364661098932939,2023,0,0,1,1,0,0,0
34.036556244,-118.147911072,3818520175340364451623240396_3818522745340366134075136508,2023,0,0,1,1,0,0,0
34.106990814,-117.982284546,382018966534109390490736664_382017176534105946490736663,2022,1,0,0,1,0,0,0
33.865242004,-118.328277588,3816720675338651027078935703_381669365533865912624626548,2022,1,0,0,1,0,0,0
34.057155609,-117.871780396,382128013534057297508446760_382128242534057151508446759,2023,1,0,0,1,0,0,0
33.823200226,-118.198486328,381802109533822906624593919_381800287533823834295525362,2022,1,0,0,1,0,0,0
34.038318634,-118.271987915,381728216534038188123067117_381727809534038370123067120,2022,1,0,0,1,0,0,0
34.038318634,-118.271987915,381727809534038370123067120_381728216534038188123067117,2022,1,0,0,1,0,0,0
33.902622223,-118.257736206,381742508533902614457713987_3817421895339025996769234260,2022,0,0,1,1,0,0,0
33.795639038,-118.206878662,381793167533795516289193422_38179317053379805110110657411,2022,1,0,0,1,0,0,0
33.924621582,-118.238365173,3817619635339246303573809734_3817614755339246289657220774,2022,1,0,0,1,0,0,0
34.15417099,-118.378097534,38162178553415440421703089_381622091534154067701949259,2022,1,0,0,1,0,0,0
33.974758148,-118.25315856900001,3817462935339747744343597187_3817470175339747724015205846,2022,0,0,1,1,0,0,0
33.873245239,-118.060325623,3819403565338732212909946107_3819391915338732212909946105,2021,0,0,1,1,0,0,0
34.071117401,-117.793273926,382206556534071102646113043_382207703534071574418021294,2022,1,0,0,1,0,0,0
34.420345306,-118.43397522,381563053534418960123323049_381572515534423322122532463,2019,1,0,0,1,0,0,0
34.010810852,-117.822502136,3821766595340099521390092148_3821777305340109919680157802,2019,1,0,0,1,0,0,0
34.2006073,-118.144554138,381855476534200663122763299_381855069534199841122763297,2022,0,0,1,1,0,0,0
34.006259918,-118.280960083,3817189845340055195768963662_3817190235340090341347103234,2022,1,0,0,1,0,0,0
33.995887756,-118.338935852,381661142533995914123112589_381660075533995540123112591,2022,1,0,0,1,0,0,0
33.995887756,-118.338935852,381660075533995540123112591_381661142533995914123112589,2022,1,0,0,1,0,0,0
34.059776306,-118.214904785,38178503153405990710559936_381785249534059273250056463,2022,0,0,1,1,0,0,0
33.991035461,-118.35004425,3816495945339906911773954377_3816500995339911971773954284,2022,1,0,0,1,0,0,0
34.106788635,-117.894180298,382105792534106781122588350_3821060925341067826378340500,2022,1,0,0,1,0,0,0
34.316165924,-118.439712524,3815602575343161721931511087_3815627515343142821838216358,2023,0,0,1,1,0,0,0
33.862670898,-118.199333191,381800946533863128317697337_381800346533862180317697338,2022,1,0,0,1,0,0,0
33.862125397,-118.199737549,381800346533862180317697338_381800011533861667317697339,2022,1,0,0,1,0,0,0
34.028579712,-118.254379272,381744156534029385348126984_3817484955340270361614922693,2022,0,0,1,1,0,0,0
34.386943817,-117.706428528,382293614534386909123320574_382293320534387055123320575,2019,1,0,0,1,0,0,0
34.762969971,-118.036911011,381967707534763001122941399_381958738534762932122941401,2019,1,0,0,1,0,0,0
34.248836517,-117.865226746,382134789534248943538163349_382134626534248819538163348,2023,1,0,0,1,0,0,0
33.895187378,-118.19342804,3818065445338955495636505875_3818065775338950173700536276,2022,1,0,0,1,0,0,0
34.61648941,-117.836235046,3821626125346165408553692271_382164243534616488122942807,2019,1,0,0,1,0,0,0
33.873661041,-118.284721375,3817152985338736224015449905_381715367533873754282786804,2023,1,0,0,1,0,0,0
33.9932,-118.31822,381681769533993219122742759_3816818635339932204011777748,2018,1,0,0,1,0,0,0
34.689460754,-118.140617371,3818598915346894548410949753_381859286534689451123427661,2018,0,0,1,1,0,0,0
